id_con;codigo;estado;utilizado;id_loc
43;96314614924708500000;A;0;114
43;81288214924708500000;A;0;114
43;45662614924708500000;A;0;114
43;51139914924708500000;A;0;114
43;51992314924708500000;A;0;114
43;73179714924708500000;A;0;114
43;18365814924708500000;A;0;114
43;63721014924708500000;A;0;114
43;49296014924708500000;A;0;114
43;84999414924708500000;A;0;114
43;45318514924708500000;A;0;114
43;46235414924708500000;A;0;114
43;65296114924708500000;A;0;114
43;2251914924708580000;A;0;114
43;67564414924708500000;A;0;114
43;74884414924708500000;A;0;114
43;12558914924708500000;A;0;114
43;27181714924708500000;A;0;114
43;66460014924708500000;A;0;114
43;88560714924708500000;A;0;114
43;41317814924708500000;A;0;114
43;96703314924708500000;A;0;114
43;80060414924708500000;A;0;114
43;40808614924708500000;A;0;114
43;38289414924708500000;A;0;114
43;57214814924708500000;A;0;114
43;76554214924708500000;A;0;114
43;91006614924708500000;A;0;114
43;18574014924708500000;A;0;114
43;70301914924708500000;A;0;114
43;80063214924708500000;A;0;114
43;14888614924708500000;A;0;114
43;51590114924708500000;A;0;114
43;25725814924708500000;A;0;114
43;66028514924708500000;A;0;114
43;3582514924708580000;A;0;114
43;98905514924708500000;A;0;114
43;84394214924708500000;A;0;114
43;67303414924708500000;A;0;114
43;48201614924708500000;A;0;114
43;69393714924708500000;A;0;114
43;12622014924708500000;A;0;114
43;94436914924708500000;A;0;114
43;34689914924708500000;A;0;114
43;14873914924708500000;A;0;114
43;62001414924708500000;A;0;114
43;9574414924708580000;A;0;114
43;27432714924708500000;A;0;114
43;89183014924708500000;A;0;114
43;76034414924708500000;A;0;114
43;15993514924708500000;A;0;114
43;30500914924708500000;A;0;114
43;72737714924708500000;A;0;114
43;96053814924708500000;A;0;114
43;71309514924708500000;A;0;114
43;11027214924708500000;A;0;114
43;53268714924708500000;A;0;114
43;47863814924708500000;A;0;114
43;2033814924708580000;A;0;114
43;71842714924708500000;A;0;114
43;18165714924708500000;A;0;114
43;82096914924708500000;A;0;114
43;86731314924708500000;A;0;114
43;69755814924708500000;A;0;114
43;7822814924708580000;A;0;114
43;52759914924708500000;A;0;114
43;73338214924708500000;A;0;114
43;6728414924708580000;A;0;114
43;37154114924708500000;A;0;114
43;40641714924708500000;A;0;114
43;54929914924708500000;A;0;114
43;6547914924708580000;A;0;114
43;53263714924708500000;A;0;114
43;49366814924708500000;A;0;114
43;41237714924708500000;A;0;114
43;68137614924708500000;A;0;114
43;11368214924708500000;A;0;114
43;50812014924708500000;A;0;114
43;95570314924708500000;A;0;114
43;551314924708583000;A;0;114
43;26846514924708500000;A;0;114
43;11563814924708500000;A;0;114
43;31052214924708500000;A;0;114
43;99584114924708500000;A;0;114
43;7617714924708580000;A;0;114
43;2361714924708580000;A;0;114
43;10611314924708500000;A;0;114
43;60886414924708500000;A;0;114
43;50225514924708500000;A;0;114
43;12645114924708500000;A;0;114
43;32729214924708500000;A;0;114
43;68391114924708500000;A;0;114
43;94742014924708500000;A;0;114
43;19460514924708500000;A;0;114
43;38147014924708500000;A;0;114
43;2564814924708580000;A;0;114
43;72220314924708500000;A;0;114
43;11485314924708500000;A;0;114
43;9293114924708580000;A;0;114
43;9374514924708580000;A;0;114
43;52127014924708500000;A;0;114
43;64223014924708500000;A;0;114
43;15922414924708500000;A;0;114
43;5390714924708580000;A;0;114
43;13589914924708500000;A;0;114
43;57160014924708500000;A;0;114
43;73528214924708500000;A;0;114
43;24958114924708500000;A;0;114
43;7972114924708580000;A;0;114
43;69098514924708500000;A;0;114
43;25509314924708500000;A;0;114
43;34818514924708500000;A;0;114
43;80662314924708500000;A;0;114
43;56561414924708500000;A;0;114
43;34402714924708500000;A;0;114
43;88280014924708500000;A;0;114
43;58923114924708500000;A;0;114
43;45014014924708500000;A;0;114
43;49166514924708500000;A;0;114
43;9148614924708580000;A;0;114
43;57659014924708500000;A;0;114
43;81895614924708500000;A;0;114
43;77539714924708500000;A;0;114
43;52401014924708500000;A;0;114
43;1356114924708580000;A;0;114
43;15686714924708500000;A;0;114
43;54965814924708500000;A;0;114
43;73576414924708500000;A;0;114
43;27172014924708500000;A;0;114
43;64258914924708500000;A;0;114
43;82950914924708500000;A;0;114
43;79298914924708500000;A;0;114
43;28482014924708500000;A;0;114
43;98873214924708500000;A;0;114
43;84689614924708500000;A;0;114
43;42071814924708500000;A;0;114
43;56033314924708500000;A;0;114
43;58217914924708500000;A;0;114
43;67029814924708500000;A;0;114
43;64005414924708500000;A;0;114
43;27316514924708500000;A;0;114
43;92539114924708500000;A;0;114
43;98823914924708500000;A;0;114
43;7978914924708580000;A;0;114
43;49100514924708500000;A;0;114
43;33226614924708500000;A;0;114
43;96258814924708500000;A;0;114
43;8023714924708580000;A;0;114
43;78240614924708500000;A;0;114
43;45425414924708500000;A;0;114
43;17172214924708500000;A;0;114
43;35899614924708500000;A;0;114
43;27321014924708500000;A;0;114
43;94711914924708500000;A;0;114
43;88300614924708500000;A;0;114
43;28677114924708500000;A;0;114
43;10398714924708500000;A;0;114
43;43266514924708500000;A;0;114
43;2253514924708580000;A;0;114
43;37570614924708500000;A;0;114
43;7525514924708580000;A;0;114
43;85204414924708500000;A;0;114
43;16869614924708500000;A;0;114
43;36007414924708500000;A;0;114
43;84077614924708500000;A;0;114
43;1559314924708580000;A;0;114
43;78079114924708500000;A;0;114
43;40110914924708500000;A;0;114
43;59777114924708500000;A;0;114
43;45109014924708500000;A;0;114
43;4116314924708580000;A;0;114
43;87093514924708500000;A;0;114
43;37648114924708500000;A;0;114
43;2940214924708580000;A;0;114
43;95072414924708500000;A;0;114
43;86748614924708500000;A;0;114
43;36166814924708500000;A;0;114
43;91331314924708500000;A;0;114
43;94772214924708500000;A;0;114
43;14407414924708500000;A;0;114
43;36756714924708500000;A;0;114
43;11944514924708500000;A;0;114
43;50307014924708500000;A;0;114
43;64077614924708500000;A;0;114
43;6656414924708580000;A;0;114
43;38607714924708500000;A;0;114
43;92754714924708500000;A;0;114
43;17055114924708500000;A;0;114
43;81874114924708500000;A;0;114
43;95008214924708500000;A;0;114
43;54625714924708500000;A;0;114
43;89399614924708500000;A;0;114
43;80212614924708500000;A;0;114
43;71495214924708500000;A;0;114
43;25407114924708500000;A;0;114
43;64290214924708500000;A;0;114
43;73054414924708500000;A;0;114
43;3486314924708580000;A;0;114
43;4401214924708580000;A;0;114
43;32831614924708500000;A;0;114
43;48595214924708500000;A;0;114
43;8517514924708580000;A;0;114
43;19925214924708500000;A;0;114
43;86243214924708500000;A;0;114
43;11457714924708500000;A;0;114
43;14997614924708500000;A;0;114
43;72991814924708500000;A;0;114
43;47624514924708500000;A;0;114
43;6328914924708580000;A;0;114
43;67764114924708500000;A;0;114
43;62031814924708500000;A;0;114
43;43085614924708500000;A;0;114
43;79708514924708500000;A;0;114
43;12338814924708500000;A;0;114
43;7163314924708580000;A;0;114
43;86364914924708500000;A;0;114
43;50946514924708500000;A;0;114
43;99917914924708500000;A;0;114
43;3420014924708580000;A;0;114
43;32820614924708500000;A;0;114
43;94926114924708500000;A;0;114
43;58045614924708500000;A;0;114
43;22220314924708500000;A;0;114
43;75138814924708500000;A;0;114
43;29540914924708500000;A;0;114
43;47627314924708500000;A;0;114
43;39429014924708500000;A;0;114
43;2595414924708580000;A;0;114
43;51113514924708500000;A;0;114
43;43830214924708500000;A;0;114
43;35426914924708500000;A;0;114
43;99708614924708500000;A;0;114
43;52347714924708500000;A;0;114
43;55352014924708500000;A;0;114
43;85951914924708500000;A;0;114
43;63805314924708500000;A;0;114
43;70349514924708500000;A;0;114
43;58943814924708500000;A;0;114
43;11429814924708500000;A;0;114
43;76678414924708500000;A;0;114
43;26707914924708500000;A;0;114
43;73461614924708500000;A;0;114
43;19764014924708500000;A;0;114
43;6416514924708580000;A;0;114
43;85800414924708500000;A;0;114
43;26927214924708500000;A;0;114
43;92781314924708500000;A;0;114
43;36746914924708500000;A;0;114
43;26845214924708500000;A;0;114
43;96201314924708500000;A;0;114
43;69567514924708500000;A;0;114
43;21771314924708500000;A;0;114
43;54247014924708500000;A;0;114
43;91787714924708500000;A;0;114
43;96910014924708500000;A;0;114
43;83787814924708500000;A;0;114
43;39415014924708500000;A;0;114
43;36339114924708500000;A;0;114
43;86383114924708500000;A;0;114
43;90528514924708500000;A;0;114
43;80169314924708500000;A;0;114
43;21810114924708500000;A;0;114
43;90237114924708500000;A;0;114
43;32517014924708500000;A;0;114
43;77162014924708500000;A;0;114
43;76189114924708500000;A;0;114
43;96322314924708500000;A;0;114
43;47511614924708500000;A;0;114
43;35132914924708500000;A;0;114
43;7752114924708580000;A;0;114
43;24190014924708500000;A;0;114
43;61840714924708500000;A;0;114
43;81213714924708500000;A;0;114
43;43954014924708500000;A;0;114
43;68257214924708500000;A;0;114
43;67014114924708500000;A;0;114
43;70881214924708500000;A;0;114
43;61038514924708500000;A;0;114
43;3761114924708580000;A;0;114
43;97726314924708500000;A;0;114
43;57239914924708500000;A;0;114
43;73328514924708500000;A;0;114
43;19497614924708500000;A;0;114
43;11487014924708500000;A;0;114
43;65116314924708500000;A;0;114
43;16407714924708500000;A;0;114
43;95274714924708500000;A;0;114
43;4531414924708580000;A;0;114
43;52746814924708500000;A;0;114
43;81657914924708500000;A;0;114
43;95059814924708500000;A;0;114
43;32916114924708500000;A;0;114
43;3468014924708580000;A;0;114
43;85297014924708500000;A;0;114
43;65433014924708500000;A;0;114
43;80630014924708500000;A;0;114
43;61486114924708500000;A;0;114
43;61755414924708500000;A;0;114
43;28141614924708500000;A;0;114
43;96618914924708500000;A;0;114
43;69507514924708500000;A;0;114
43;52331614924708500000;A;0;114
43;58459714924708500000;A;0;114
43;50721214924708500000;A;0;114
43;96285514924708500000;A;0;114
43;26716914924708500000;A;0;114
43;17735414924708500000;A;0;114
43;67166814924708500000;A;0;114
43;87755414924708500000;A;0;114
43;21496414924708500000;A;0;114
43;64893114924708500000;A;0;114
43;44995414924708500000;A;0;114
43;94824914924708500000;A;0;114
43;84390714924708500000;A;0;114
43;56482314924708500000;A;0;114
43;59941214924708500000;A;0;114
43;798414924708583000;A;0;114
43;51757114924708500000;A;0;114
43;64472514924708500000;A;0;114
43;53545114924708500000;A;0;114
43;33415114924708500000;A;0;114
43;59532414924708500000;A;0;114
43;86461214924708500000;A;0;114
43;36883114924708500000;A;0;114
43;44829414924708500000;A;0;114
43;51894314924708500000;A;0;114
43;17513114924708500000;A;0;114
43;6315514924708580000;A;0;114
43;13649714924708500000;A;0;114
43;45654614924708500000;A;0;114
43;2934514924708580000;A;0;114
43;83157114924708500000;A;0;114
43;97986214924708500000;A;0;114
43;61394214924708500000;A;0;114
43;33878414924708500000;A;0;114
43;94271814924708500000;A;0;114
43;88111014924708500000;A;0;114
43;51613714924708500000;A;0;114
43;61438614924708500000;A;0;114
43;75866514924708500000;A;0;114
43;73110114924708500000;A;0;114
43;26331714924708500000;A;0;114
43;20861914924708500000;A;0;114
43;67935014924708500000;A;0;114
43;10722414924708500000;A;0;114
43;77344214924708500000;A;0;114
43;27876314924708500000;A;0;114
43;11520814924708500000;A;0;114
43;29101314924708500000;A;0;114
43;92348814924708500000;A;0;114
43;65065914924708500000;A;0;114
43;62516314924708500000;A;0;114
43;51881214924708500000;A;0;114
43;51527114924708500000;A;0;114
43;99399314924708500000;A;0;114
43;96710514924708500000;A;0;114
43;3421514924708580000;A;0;114
43;16912414924708500000;A;0;114
43;3026114924708580000;A;0;114
43;17071214924708500000;A;0;114
43;62567014924708500000;A;0;114
43;5960614924708580000;A;0;114
43;228314924708583000;A;0;114
43;60553314924708500000;A;0;114
43;67354714924708500000;A;0;114
43;34106714924708500000;A;0;114
43;54825114924708500000;A;0;114
43;55465814924708500000;A;0;114
43;85720314924708500000;A;0;114
43;16263814924708500000;A;0;114
43;31332314924708500000;A;0;114
43;58830514924708500000;A;0;114
43;42595414924708500000;A;0;114
43;52194214924708500000;A;0;114
43;26765514924708500000;A;0;114
43;53317814924708500000;A;0;114
43;29538414924708500000;A;0;114
43;54641814924708500000;A;0;114
43;64838614924708500000;A;0;114
43;58639614924708500000;A;0;114
43;46990614924708500000;A;0;114
43;29904514924708500000;A;0;114
43;21156014924708500000;A;0;114
43;98871714924708500000;A;0;114
43;81431614924708500000;A;0;114
43;20555414924708500000;A;0;114
43;95582314924708500000;A;0;114
43;84853014924708500000;A;0;114
43;37467814924708500000;A;0;114
43;98608414924708500000;A;0;114
43;1924214924708580000;A;0;114
43;34814924708583800;A;0;114
43;4569114924708580000;A;0;114
43;2152514924708580000;A;0;114
43;60588114924708500000;A;0;114
43;71923714924708500000;A;0;114
43;36259114924708500000;A;0;114
43;15413314924708500000;A;0;114
43;27389614924708500000;A;0;114
43;21979514924708500000;A;0;114
43;31677014924708500000;A;0;114
43;58721814924708500000;A;0;114
43;80809914924708500000;A;0;114
43;74272414924708500000;A;0;114
43;10916114924708500000;A;0;114
43;7575514924708580000;A;0;114
43;27590214924708500000;A;0;114
43;40454414924708500000;A;0;114
43;62217214924708500000;A;0;114
43;92428814924708500000;A;0;114
43;99094014924708500000;A;0;114
43;9207914924708580000;A;0;114
43;22333314924708500000;A;0;114
43;20250114924708500000;A;0;114
43;8079714924708580000;A;0;114
43;3765014924708580000;A;0;114
43;40805414924708500000;A;0;114
43;3662114924708580000;A;0;114
43;88618014924708500000;A;0;114
43;78273114924708500000;A;0;114
43;2270614924708580000;A;0;114
43;90542214924708500000;A;0;114
43;78307914924708500000;A;0;114
43;6839614924708580000;A;0;114
43;92694614924708500000;A;0;114
43;38896014924708500000;A;0;114
43;78763214924708500000;A;0;114
43;28953814924708500000;A;0;114
43;54309214924708500000;A;0;114
43;6152814924708580000;A;0;114
43;50933314924708500000;A;0;114
43;85986214924708500000;A;0;114
43;64874614924708500000;A;0;114
43;31743314924708500000;A;0;114
43;60258614924708500000;A;0;114
43;75790614924708500000;A;0;114
43;39318814924708500000;A;0;114
43;87848814924708500000;A;0;114
43;16245114924708500000;A;0;114
43;1536114924708580000;A;0;114
43;80277614924708500000;A;0;114
43;15339214924708500000;A;0;114
43;10743914924708500000;A;0;114
43;2611014924708580000;A;0;114
43;35589314924708500000;A;0;114
43;18823614924708500000;A;0;114
43;6375914924708580000;A;0;114
43;76394614924708500000;A;0;114
43;22485614924708500000;A;0;114
43;94993814924708500000;A;0;114
43;54667814924708500000;A;0;114
43;24756114924708500000;A;0;114
43;85536014924708500000;A;0;114
43;32975714924708500000;A;0;114
43;31595614924708500000;A;0;114
43;78230714924708500000;A;0;114
43;71871714924708500000;A;0;114
43;10358914924708500000;A;0;114
43;7184614924708580000;A;0;114
43;26181014924708500000;A;0;114
43;16511614924708500000;A;0;114
43;58117914924708500000;A;0;114
43;12167214924708500000;A;0;114
43;81386214924708500000;A;0;114
43;89861114924708500000;A;0;114
43;72425814924708500000;A;0;114
43;57176914924708500000;A;0;114
43;29180014924708500000;A;0;114
43;60274614924708500000;A;0;114
43;73422014924708500000;A;0;114
43;30716014924708500000;A;0;114
43;40552314924708500000;A;0;114
43;88761114924708500000;A;0;114
43;41459814924708500000;A;0;114
43;43163214924708500000;A;0;114
43;24350414924708500000;A;0;114
43;60283314924708500000;A;0;114
43;49539014924708500000;A;0;114
43;745114924708583000;A;0;114
43;82768914924708500000;A;0;114
43;44532914924708500000;A;0;114
43;55412814924708500000;A;0;114
43;7525014924708580000;A;0;114
43;30068914924708500000;A;0;114
43;88388514924708500000;A;0;114
43;39120514924708500000;A;0;114
43;8299714924708580000;A;0;114
43;60260314924708500000;A;0;114
43;49479414924708500000;A;0;114
43;15484314924708500000;A;0;114
43;86441314924708500000;A;0;114
43;65990914924708500000;A;0;114
43;73602114924708500000;A;0;114
43;98608514924708500000;A;0;114
43;47377214924708500000;A;0;114
43;63463314924708500000;A;0;114
43;71034314924708500000;A;0;114
43;4554114924708580000;A;0;114
43;92643214924708500000;A;0;114
43;31309014924708500000;A;0;114
43;77976114924708500000;A;0;114
43;23359214924708500000;A;0;114
43;71861214924708500000;A;0;114
43;66737214924708500000;A;0;114
43;64819014924708500000;A;0;114
43;15024414924708500000;A;0;114
43;91087614924708500000;A;0;114
43;25102414924708500000;A;0;114
43;64563414924708500000;A;0;114
43;91832714924708500000;A;0;114
43;7871314924708580000;A;0;114
43;9096314924708580000;A;0;114
43;47245614924708500000;A;0;114
43;15396314924708500000;A;0;114
43;39165214924708500000;A;0;114
43;35634214924708500000;A;0;114
43;54516814924708500000;A;0;114
43;47464814924708500000;A;0;114
43;95894514924708500000;A;0;114
43;3996214924708580000;A;0;114
43;62949114924708500000;A;0;114
43;82335814924708500000;A;0;114
43;69987114924708500000;A;0;114
43;36551214924708500000;A;0;114
43;80944314924708500000;A;0;114
43;17364314924708500000;A;0;114
43;14614924708584000;A;0;114
43;51978714924708500000;A;0;114
43;21918414924708500000;A;0;114
43;92657714924708500000;A;0;114
43;83287614924708500000;A;0;114
43;99894414924708500000;A;0;114
43;16017014924708500000;A;0;114
43;55148814924708500000;A;0;114
43;66631714924708500000;A;0;114
43;80836014924708500000;A;0;114
43;70173214924708500000;A;0;114
43;57719414924708500000;A;0;114
43;5938414924708580000;A;0;114
43;34736614924708500000;A;0;114
43;49552214924708500000;A;0;114
43;13809714924708500000;A;0;114
43;43832814924708500000;A;0;114
43;96797714924708500000;A;0;114
43;29205914924708500000;A;0;114
43;82998014924708500000;A;0;114
43;32431914924708500000;A;0;114
43;83722714924708500000;A;0;114
43;30462814924708500000;A;0;114
43;28326514924708500000;A;0;114
43;87718814924708500000;A;0;114
43;93411914924708500000;A;0;114
43;10662314924708500000;A;0;114
43;57705914924708500000;A;0;114
43;29963114924708500000;A;0;114
43;91606614924708500000;A;0;114
43;75070214924708500000;A;0;114
43;29977714924708500000;A;0;114
43;43585314924708500000;A;0;114
43;96988514924708500000;A;0;114
43;22635514924708500000;A;0;114
43;26873014924708500000;A;0;114
43;96883014924708500000;A;0;114
43;38652414924708500000;A;0;114
43;82021814924708500000;A;0;114
43;63514814924708500000;A;0;114
43;19488514924708500000;A;0;114
43;52195014924708500000;A;0;114
43;21234214924708500000;A;0;114
43;25426914924708500000;A;0;114
43;86931514924708500000;A;0;114
43;70786314924708500000;A;0;114
43;39236514924708500000;A;0;114
43;30764414924708500000;A;0;114
43;67584114924708500000;A;0;114
43;68442414924708500000;A;0;114
43;13762414924708500000;A;0;114
43;16114924708584000;A;0;114
43;52165114924708500000;A;0;114
43;44225214924708500000;A;0;114
43;28342514924708500000;A;0;114
43;39884014924708500000;A;0;114
43;37637214924708500000;A;0;114
43;39004714924708500000;A;0;114
43;97589814924708500000;A;0;114
43;67600214924708500000;A;0;114
43;30611414924708500000;A;0;114
43;72660114924708500000;A;0;114
43;97577914924708500000;A;0;114
43;74196614924708500000;A;0;114
43;69648614924708500000;A;0;114
43;20213414924708500000;A;0;114
43;1069614924708580000;A;0;114
43;66531714924708500000;A;0;114
43;58865814924708500000;A;0;114
43;83091314924708500000;A;0;114
43;30046514924708500000;A;0;114
43;78354214924708500000;A;0;114
43;35286414924708500000;A;0;114
43;51280714924708500000;A;0;114
43;3781114924708580000;A;0;114
43;22218014924708500000;A;0;114
43;22067014924708500000;A;0;114
43;43017614924708500000;A;0;114
43;52982314924708500000;A;0;114
43;89651114924708500000;A;0;114
43;11460114924708500000;A;0;114
43;66744714924708500000;A;0;114
43;89667114924708500000;A;0;114
43;63625214924708500000;A;0;114
43;10970014924708500000;A;0;114
43;18009614924708500000;A;0;114
43;3509214924708580000;A;0;114
43;48607114924708500000;A;0;114
43;57014314924708500000;A;0;114
43;1099114924708580000;A;0;114
43;16207414924708500000;A;0;114
43;87625614924708500000;A;0;114
43;73759114924708500000;A;0;114
43;13785314924708500000;A;0;114
43;61822314924708500000;A;0;114
43;43407814924708500000;A;0;114
43;33998714924708500000;A;0;114
43;62891914924708500000;A;0;114
43;9939514924708580000;A;0;114
43;92864414924708500000;A;0;114
43;45983214924708500000;A;0;114
43;39985914924708500000;A;0;114
43;71218714924708500000;A;0;114
43;81269614924708500000;A;0;114
43;91266614924708500000;A;0;114
43;74999714924708500000;A;0;114
43;3487614924708580000;A;0;114
43;13333614924708500000;A;0;114
43;18017414924708500000;A;0;114
43;56469914924708500000;A;0;114
43;2984814924708580000;A;0;114
43;29477414924708500000;A;0;114
43;23214714924708500000;A;0;114
43;92651814924708500000;A;0;114
43;93102614924708500000;A;0;114
43;34184614924708500000;A;0;114
43;10661514924708500000;A;0;114
43;96611814924708500000;A;0;114
43;82791714924708500000;A;0;114
43;67675814924708500000;A;0;114
43;97710814924708500000;A;0;114
43;98999114924708500000;A;0;114
43;55301514924708500000;A;0;114
43;71469914924708500000;A;0;114
43;12784514924708500000;A;0;114
43;17123814924708500000;A;0;114
43;14877814924708500000;A;0;114
43;46783114924708500000;A;0;114
43;80015614924708500000;A;0;114
43;24817214924708500000;A;0;114
43;39647514924708500000;A;0;114
43;25998914924708500000;A;0;114
43;64803114924708500000;A;0;114
43;10866214924708500000;A;0;114
43;7268614924708580000;A;0;114
43;56069714924708500000;A;0;114
43;85865914924708500000;A;0;114
43;10756114924708500000;A;0;114
43;69403314924708500000;A;0;114
43;3883414924708580000;A;0;114
43;67225914924708500000;A;0;114
43;72388014924708500000;A;0;114
43;33360814924708500000;A;0;114
43;90440514924708500000;A;0;114
43;65039914924708500000;A;0;114
43;26463414924708500000;A;0;114
43;24625214924708500000;A;0;114
43;75701414924708500000;A;0;114
43;23075214924708500000;A;0;114
43;7417014924708580000;A;0;114
43;43377214924708500000;A;0;114
43;20786014924708500000;A;0;114
43;6416114924708580000;A;0;114
43;98678714924708500000;A;0;114
43;92255914924708500000;A;0;114
43;19200514924708500000;A;0;114
43;15802514924708500000;A;0;114
43;7133714924708580000;A;0;114
43;65983514924708500000;A;0;114
43;95818114924708500000;A;0;114
43;31950914924708500000;A;0;114
43;5631114924708580000;A;0;114
43;21817114924708500000;A;0;114
43;96754014924708500000;A;0;114
43;16497314924708500000;A;0;114
43;29085614924708500000;A;0;114
43;52823714924708500000;A;0;114
43;2363314924708580000;A;0;114
43;39841714924708500000;A;0;114
43;22227114924708500000;A;0;114
43;6246614924708580000;A;0;114
43;7067614924708580000;A;0;114
43;94615114924708500000;A;0;114
43;39607314924708500000;A;0;114
43;97508114924708500000;A;0;114
43;59655014924708500000;A;0;114
43;66070614924708500000;A;0;114
43;22133414924708500000;A;0;114
43;35356514924708500000;A;0;114
43;89145814924708500000;A;0;114
43;29550314924708500000;A;0;114
43;78733714924708500000;A;0;114
43;9931914924708580000;A;0;114
43;35966314924708500000;A;0;114
43;77412414924708500000;A;0;114
43;2187814924708580000;A;0;114
43;55166814924708500000;A;0;114
43;93214914924708500000;A;0;114
43;9321514924708580000;A;0;114
43;21150314924708500000;A;0;114
43;89033114924708500000;A;0;114
43;41272414924708500000;A;0;114
43;26781414924708500000;A;0;114
43;10850214924708500000;A;0;114
43;38026414924708500000;A;0;114
43;43278714924708500000;A;0;114
43;39935814924708500000;A;0;114
43;90850014924708500000;A;0;114
43;45641914924708500000;A;0;114
43;79777514924708500000;A;0;114
43;13077214924708500000;A;0;114
43;51888414924708500000;A;0;114
43;86845114924708500000;A;0;114
43;7692314924708580000;A;0;114
43;91495714924708500000;A;0;114
43;84353214924708500000;A;0;114
43;67347314924708500000;A;0;114
43;57566414924708500000;A;0;114
43;6486714924708580000;A;0;114
43;2703814924708580000;A;0;114
43;46712214924708500000;A;0;114
43;36036914924708500000;A;0;114
43;81437414924708500000;A;0;114
43;56644014924708500000;A;0;114
43;72003214924708500000;A;0;114
43;58849914924708500000;A;0;114
43;58831814924708500000;A;0;114
43;27170014924708500000;A;0;114
43;52064814924708500000;A;0;114
43;68153314924708500000;A;0;114
43;48320314924708500000;A;0;114
43;41097914924708500000;A;0;114
43;9425714924708580000;A;0;114
43;75101614924708500000;A;0;114
43;51948114924708500000;A;0;114
43;47452014924708500000;A;0;114
43;18380314924708500000;A;0;114
43;91883914924708500000;A;0;114
43;38302114924708500000;A;0;114
43;64022114924708500000;A;0;114
43;71661414924708500000;A;0;114
43;51379214924708500000;A;0;114
43;15910614924708500000;A;0;114
43;58506514924708500000;A;0;114
43;59071514924708500000;A;0;114
43;7406314924708580000;A;0;114
43;42859814924708500000;A;0;114
43;26418814924708500000;A;0;114
43;64972614924708500000;A;0;114
43;49346414924708500000;A;0;114
43;29122614924708500000;A;0;114
43;11684914924708500000;A;0;114
43;85383314924708500000;A;0;114
43;10560114924708500000;A;0;114
43;68328814924708500000;A;0;114
43;57386514924708500000;A;0;114
43;69409914924708500000;A;0;114
43;27160714924708500000;A;0;114
43;84556414924708500000;A;0;114
43;21474714924708500000;A;0;114
43;95313914924708500000;A;0;114
43;32876714924708500000;A;0;114
43;62572514924708500000;A;0;114
43;4739614924708580000;A;0;114
43;7978414924708580000;A;0;114
43;14520714924708500000;A;0;114
43;52191514924708500000;A;0;114
43;26358614924708500000;A;0;114
43;6404614924708580000;A;0;114
43;90493614924708500000;A;0;114
43;90380714924708500000;A;0;114
43;78065914924708500000;A;0;114
43;41872814924708500000;A;0;114
43;6291414924708580000;A;0;114
43;36572514924708500000;A;0;114
43;944414924708584000;A;0;114
43;13697714924708500000;A;0;114
43;79432214924708500000;A;0;114
43;27363214924708500000;A;0;114
43;78670314924708500000;A;0;114
43;28778714924708500000;A;0;114
43;56485714924708500000;A;0;114
43;90355114924708500000;A;0;114
43;14162014924708500000;A;0;114
43;67045814924708500000;A;0;114
43;58684014924708500000;A;0;114
43;71548414924708500000;A;0;114
43;36455714924708500000;A;0;114
43;85844614924708500000;A;0;114
43;56104914924708500000;A;0;114
43;57930414924708500000;A;0;114
43;81158514924708500000;A;0;114
43;88981614924708500000;A;0;114
43;20503014924708500000;A;0;114
43;85898114924708500000;A;0;114
43;96959914924708500000;A;0;114
43;35023614924708500000;A;0;114
43;38089714924708500000;A;0;114
43;23318614924708500000;A;0;114
43;41428114924708500000;A;0;114
43;28583314924708500000;A;0;114
43;13699414924708500000;A;0;114
43;19494114924708500000;A;0;114
43;70456114924708500000;A;0;114
43;19990714924708500000;A;0;114
43;56066514924708500000;A;0;114
43;71400414924708500000;A;0;114
43;33688314924708500000;A;0;114
43;35498814924708500000;A;0;114
43;98763514924708500000;A;0;114
43;12358614924708500000;A;0;114
43;64277414924708500000;A;0;114
43;55249314924708500000;A;0;114
43;2713814924708580000;A;0;114
43;78439314924708500000;A;0;114
43;22295114924708500000;A;0;114
43;61397714924708500000;A;0;114
43;49987814924708500000;A;0;114
43;58750814924708500000;A;0;114
43;47242314924708500000;A;0;114
43;6092714924708580000;A;0;114
43;16681214924708500000;A;0;114
43;28400914924708500000;A;0;114
43;95074314924708500000;A;0;114
43;37184114924708500000;A;0;114
43;14299014924708500000;A;0;114
43;92034214924708500000;A;0;114
43;72207714924708500000;A;0;114
43;52388714924708500000;A;0;114
43;15352914924708500000;A;0;114
43;13635814924708500000;A;0;114
43;80971914924708500000;A;0;114
43;29052214924708500000;A;0;114
43;33129914924708500000;A;0;114
43;51428114924708500000;A;0;114
43;49042914924708500000;A;0;114
43;89196314924708500000;A;0;114
43;22828614924708500000;A;0;114
43;82731214924708500000;A;0;114
43;24695114924708500000;A;0;114
43;21592214924708500000;A;0;114
43;95089814924708500000;A;0;114
43;88972514924708500000;A;0;114
43;76841414924708500000;A;0;114
43;97803514924708500000;A;0;114
43;67411814924708500000;A;0;114
43;99136514924708500000;A;0;114
43;59201214924708500000;A;0;114
43;17399714924708500000;A;0;114
43;57887414924708500000;A;0;114
43;6443614924708580000;A;0;114
43;23492414924708500000;A;0;114
43;74568514924708500000;A;0;114
43;34844514924708500000;A;0;114
43;18566714924708500000;A;0;114
43;11752714924708500000;A;0;114
43;49143414924708500000;A;0;114
43;10601014924708500000;A;0;114
